APK Extractor (Backup Apk),5 March 2016,SmartDev team, 1.0  ,Rated for 3+,Tools,Install,4.1,1541, 100000 ,
Apk Extract & Restore,13 December 2016,Einixsoft, 1.3.5  ,Rated for 3+,Tools,Install,4.3,9, 500 ,
Call PopOut,1 October 2014,Root Uninstaller, 1.3  ,Rated for 3+,Lifestyle,Install,3.8,3847, 100000 ,
Sidebar Plus (Multi-bars),7 January 2015,Root Uninstaller, 4.0  ,Rated for 3+,Tools,Install,4.0,8445, 500000 ,
Uninstaller -Quick App Manager,14 October 2015,Root Uninstaller, 3.5  ,Rated for 3+,Tools,Install,4.3,4540, 100000 ,
1Tap Quick Bar -Quick Settings,1 October 2014,Root Uninstaller, 2.2  ,Rated for 3+,Personalisation,Install,4.2,8580, 500000 ,
1Tap Eraser | Automatic,6 December 2013,Root Uninstaller, 2.0  ,Rated for 3+,Tools,Install,4.1,2396, 100000 ,
VBlocker: Call and Sms Blocker,20 December 2016,Vishal Bodkhe, 3.0.0  ,Rated for 3+,Communication,Install,4.3,3161, 100000 ,
call blocker  SMS blocker,28 May 2016,Lock Screen hn, 1.4.2754  ,Rated for 3+,Communication,Install,4.2,1509, 100000 ,
Surah AL Hajj,3 September 2016,Anas Apps, 1.1  ,Rated for 3+,Education,Install,5.0,4, 50 ,
SMSBlocker,6 September 2016,Anas Apps, 1.1  ,Rated for 3+,Business,Install,4.0,4, 100 ,
Call and SMS Easy Blocker,1 November 2016,KAISARs LAB, 6.8  ,Rated for 3+,Communication,Install,4.2,28657, 1000000 ,
Game RAM Booster,4 July 2015,OmniDroid, 2.1  ,Rated for 3+,Tools,Install,4.0,2268, 100000 ,
QR Code - Barcode Scanner,3 April 2016,Smart Battery Doctor, 1.0.1  ,Rated for 3+,Tools,Install,4.5,145, 5000 ,
Battery Health,16 November 2016,Battery Health - Battery Life, 1.3  ,Rated for 3+,Tools,Install,4.3,623, 50000 ,
Torch Flashlight,13 November 2016,ST Soft, 1.6  ,Rated for 3+,Tools,Install,4.2,453, 100000 ,
Apk extractor,21 August 2016,IWRYOUS, 1.0.1  ,Rated for 3+,Tools,Install,4.8,10, 100 ,
Apps Apk Extractor,17 June 2015,AppsKart, 1.1  ,Rated for 3+,Tools,Install,4.5,58, 1000 ,
Apk Extractor,3 January 2017,Braveheart, 1.5.2  ,Rated for 3+,Tools,Install,3.9,1006, 100000 ,
Cracked Screen Prank,1 January 2017,Einixsoft, 1.3  ,Rated for 3+,Entertainment,Install,,, 1 ,
Air Call & Air Media Control,5 January 2017,Herry Michal, 1.1  ,Rated for 3+,Lifestyle,Install,4.2,37, 5000 ,
Side Apps Bar - Edge Sidebar,5 October 2016,Infamous Apps, 5.1.4  ,Rated for 3+,Tools,Install,4.1,4011, 100000 ,
Air Gallery Changer,22 July 2016,Aquasol Tools, 1.1  ,Rated for 3+,Lifestyle,Install,3.8,36, 10000 ,
Bloom - the Pop-Up App,17 November 2016,Bloom 3000, 1.1.0  ,Rated for 3+,Lifestyle,Install,4.5,106, 5000 ,
Suite Edge Bar,21 August 2015,CoreDroid, 3.1  ,Rated for 3+,Tools,Install,3.6,66, 5000 ,
BlackList (call & sms blocker),29 November 2016,lithiumS, 3.12.0  ,Rated for 3+,Communication,Install,4.3,2404, 100000 ,
Quick Control Panel,29 November 2016,Woodblock Without Co., 4.2  ,Rated for 3+,Personalisation,Install,4.1,2122, 100000 ,
8bit StatusBar Free,26 June 2016,hikaru,  Varies with d,Rated for 3+,Personalisation,Install,3.6,199, 10000 ,
SMS Blocker Free,12 March 2016,Megapps Ventures Inc., 2.6  ,Rated for 3+,Communication,Install,3.8,390, 100000 ,
ZNS NVR Mobile,10 June 2014,CBC AMERICA Corp., 1.2.1  ,Rated for 3+,Business,Install,4.0,2, 500 ,
Moviefone for Google TV,26 February 2014,AOL Inc., 2.5.1.36  ,Unrated,Video Players & Editors,Install,4.4,5, 500 ,Top Developer
HuffPost Live for Google TV,7 February 2014,AOL Inc., 2.5.1.36  ,Unrated,News & Magazines,Install,4.6,5, 1000 ,Top Developer
Autoblog 360,18 December 2013,AOL Inc., 1.0.12.1  ,Rated for 3+,Lifestyle,Install,3.9,84, 5000 ,Top Developer
TechCrunch for Google TV,26 February 2014,AOL Inc., 2.5.1.36  ,Unrated,Video Players & Editors,Install,1.0,1, 500 ,Top Developer
Sage - Predict the Future,8 January 2016,AOL Inc., 1.0.8  ,Rated for 12+,Social,Install,3.9,16, 1000 ,Top Developer
Mexican Food Recipes,7 October 2016,OmniDroid, 1.0.8  ,Rated for 3+,Lifestyle,Install,4.5,106, 10000 ,
Chinese Food Network,23 November 2016,OmniDroid, 2.0.2  ,Rated for 3+,Lifestyle,Install,4.1,127, 10000 ,
Auto Insurance App,1 March 2015,OmniDroid, 1.0.9  ,Rated for 3+,Finance,Install,3.4,18, 10000 ,
Best Bengali Of Thousand Years,10 January 2015,Shahinur, 2.1.1  ,Rated for 3+,Education,Install,4.5,109, 5000 ,
Seven Pawn Captive Tiger Game,31 October 2015,Shahinur, 4.0  ,Rated for 3+,Casual,Install,4.0,4, 100 ,
BMI Calculator,29 February 2016,ST Soft, 1.2  ,Rated for 3+,Health & Fitness,Install,4.4,57, 1000 ,
Millionaire Quiz Free: Be Rich,16 March 2016,ST Soft, 1.0  ,Rated for 3+,Trivia,Install,4.5,14, 500 ,
Led Flashlight,20 November 2016,ST Soft, 1.0  ,Rated for 3+,Tools,Install,3.8,18, 1000 ,
Everything for Minecraft PE,4 April 2016,AppsKart, 1.1  ,Rated for 3+,Tools,Install,3.8,173, 5000 ,
Mods For Minecraft PE,22 December 2015,AppsKart, 1.0  ,Rated for 3+,Tools,Install,3.8,23, 1000 ,
Share Contacts,14 November 2016,ST Soft, 1.3  ,Rated for 3+,Productivity,Install,3.8,17, 1000 ,
Apk Extractor,23 February 2014,krow, 1.0  ,Rated for 3+,Tools,Install,4.3,364, 10000 ,
Super Bright Led Flashlight,20 December 2016,ST Soft, 1.6.1  ,Rated for 3+,Productivity,Install,4.3,144, 10000 ,
SmartBand SWR10,28 October 2016,Sony Mobile Communications, 1.7.0.874  ,Rated for 3+,Lifestyle,Install,4.0,23357, 1000000 ,
Love Theme HD Caller Id,10 September 2016,Red Bird Apps, 2.0  ,Rated for 3+,Lifestyle,Install,3.8,1377, 100000 ,
ClickMeeting Webinars,19 December 2016,ClickMeeting Sp. z o.o., 3.1.1  ,Rated for 3+,Business,Install,3.8,3821, 500000 ,
SMS Blocker Free,9 March 2016,Soft Mobile Apps, 1.1  ,Rated for 3+,Communication,Install,3.4,36, 5000 ,
Calls and SMS Blocker,3 January 2017,creative developers, 1.2  ,Rated for 12+,Communication,Install,5.0,1, 100 ,
Test for reaction,28 October 2014,Megapps Ventures Inc., 1.6  ,Rated for 3+,Casual,Install,3.8,3720, 100000 ,
Total Call Lite (Shake2Call),13 March 2016,Megapps Ventures Inc., 2.7  ,Rated for 3+,Communication,Install,3.7,247, 50000 ,
Call Guard(call blocker & sms),12 March 2016,Megapps Ventures Inc., 3.9  ,Rated for 3+,Communication,Install,4.1,828, 50000 ,
The Teleport Transporter-Beta,16 December 2014,Megapps Ventures Inc., 1.8  ,Rated for 3+,Travel & Local,Install,3.5,621, 10000 ,
Talking Caller ID Free,12 March 2016,Megapps Ventures Inc., 2.0  ,Rated for 3+,Communication,Install,4.0,242, 10000 ,
Pirate Jumper,28 February 2016,Megapps Ventures Inc., 1.0.3  ,Rated for 3+,Casual,Install,3.7,3, 10 ,
Chicken Recipes in Hindi,28 August 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,4.0,85, 10000 ,
Indian Style Chinese Recipe,18 February 2016,Kinjal Apps, 2.0  ,Rated for 3+,Lifestyle,Install,4.4,18, 5000 ,
Chinese & Punjabi Recipe Hindi,31 March 2016,Shivam Computer Solutions, 1.0  ,Rated for 3+,Lifestyle,Install,3.8,157, 50000 ,
Ree Drummond Recipes,9 July 2016,SizeMediaCo., 2.0  ,Rated for 3+,Lifestyle,Install,4.0,146, 10000 ,
Chinese Recipes Easy,9 April 2015,melanie app, 1.8  ,Rated for 3+,Lifestyle,Install,4.0,223, 50000 ,
Total Recall,23 December 2016,Killer Mobile, 2.0.49  ,Rated for 3+,Communication,Install,4.1,33946, 1000000 ,
PIP Bubble Dialer + Caller ID,28 December 2016,spirit developers, 2.5  ,Rated for 3+,Communication,Install,4.2,3368, 100000 ,
OS9 Phone Dialer,29 September 2016,JPtech, 2.1  ,Rated for 3+,Communication,Install,4.2,5996, 100000 ,
Billiard free,15 August 2016,Andre G, 1.1.5  ,Rated for 3+,Casual,Install,3.7,6517, 1000000 ,
Baby Pet Nursery  Caring Game,21 November 2016,bweb media, 3.0.0  ,Rated for 3+,Casual,Install,3.6,11098, 1000000 ,
Original 100 Balls,4 January 2017,Accidental Empire Entertainment, 3.5  ,Rated for 3+,Casual,Install,4.0,61904, 5000000 ,
Untangle Me Free,24 August 2016,BlackbirdDev, 1.6.55  ,Rated for 3+,Casual,Install,4.0,13907, 1000000 ,
Office Escape FREE,2 September 2013,aLDime Games, 1.2.5  ,Rated for 3+,Casual,Install,3.5,1888, 100000 ,
Lose Weight - Slimmer Mom,7 July 2016,yuangamesapp, 1.0.3  ,Rated for 3+,Casual,Install,3.3,1004, 100000 ,
Anko Se Jane Apna Bhavishya,23 September 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,3.8,48, 10000 ,
501 Business Idea,29 October 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Business,Install,3.7,37, 10000 ,
Navratna Jyotish Gyan in Hindi,12 September 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,4.4,24, 10000 ,
Beauty Tips in Hindi,18 August 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Beauty,Install,3.6,66, 10000 ,
Janampatri ka Sach,17 September 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,3.6,25, 10000 ,
Famous Hone ke Tarike,23 September 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,4.0,28, 10000 ,
Chhoti Magar Moti Baate,25 October 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,4.6,20, 10000 ,
Kundli Banana Sikhe,28 August 2016,Big Apps Store, 1.0.1  ,Rated for 3+,Lifestyle,Install,3.5,69, 10000 ,
1001 Veg Recepies,27 December 2016,walldoor, 0.0.3  ,Rated for 3+,Lifestyle,Install,4.0,449, 100000 ,
English conversation practice,31 January 2015,melanie app, 1.8.0  ,Rated for 3+,Education,Install,4.3,120, 10000 ,
Learning english for kids,18 January 2015,melanie app, 1.6.0  ,Rated for 3+,Education,Install,4.0,83, 10000 ,
Cocktail Recipes,9 April 2015,melanie app, 1.6  ,Rated for 3+,Lifestyle,Install,3.7,40, 10000 ,
Steak Recipes Easy,10 April 2015,melanie app, 1.7  ,Rated for 3+,Lifestyle,Install,4.1,68, 10000 ,
Butter Cookie Recipe,9 April 2015,melanie app, 1.8  ,Rated for 3+,Lifestyle,Install,4.0,77, 10000 ,
Muffin Recipes Easy,9 April 2015,melanie app, 1.8  ,Rated for 3+,Lifestyle,Install,4.2,38, 10000 ,
Pastry Recipes,9 April 2015,melanie app, 1.7  ,Rated for 3+,Lifestyle,Install,3.9,272, 50000 ,
Pimple Free Makeover Salon,26 October 2016,Tenlogix Games, 2.3  ,Rated for 3+,Casual,Install,3.7,2206, 100000 ,
Love Cards! - for Doodle Text!,12 February 2014,EquiComp Solutions, 1.2  ,Rated for 3+,Photography,Install,3.9,290, 50000 ,
Doodle Runner! Ginger Man Run!,25 April 2014,EquiComp Solutions, 1.0  ,Rated for 3+,CasualAction & Adventure,Install,3.4,490, 50000 ,
Christmas Stickers Doodle Text,14 April 2014,EquiComp Solutions, 1.3  ,Rated for 3+,Photography,Install,3.5,313, 50000 ,
Flowers Butterfly Doodle Text!,24 January 2014,EquiComp Solutions, 1.2  ,Rated for 3+,Photography,Install,4.1,537, 100000 ,
Kids MPack1 for Doodle Scratch,3 May 2014,EquiComp Solutions, 1.2  ,Rated for 3+,Casual,Install,3.3,223, 10000 ,
Christmas pics Doodle Scratch!,11 April 2014,EquiComp Solutions, 1.2  ,Rated for 3+,Casual,Install,3.4,28, 1000 ,
Millionaire Quiz Free: Be Rich,19 December 2015,FehenckeApps, 2.5  ,Rated for 3+,Casual,Install,3.8,59430, 5000000 ,
Pop Balloon Kids,9 March 2016,Bubadu, 1.13  ,Rated for 3+,Casual,Install,3.7,6276, 1000000 ,
Crazy Red Bouncy Ball Spikes,29 November 2014,Top Free apps, 4.0  ,Rated for 3+,Casual,Install,3.5,447, 50000 ,
Ball Trap,7 September 2014,Financial Systems, 1.0  ,Rated for 3+,Casual,Install,3.1,1475, 100000 ,
Balls Breaker,15 December 2016,kasurdev, 2.00  ,Rated for 3+,Casual,Install,4.0,5605, 1000000 ,
Doodle Dump,11 August 2014,IRIX, 1.1  ,Rated for 3+,Casual,Install,3.4,924, 50000 ,
Doodle Coloring Game,3 January 2017,ColorJoy, 1.4.6  ,Rated for 3+,CasualCreativity,Install,4.4,365, 10000 ,
Draw&Doodle-Coloring game,23 February 2013,6677g.com, 1.0.28  ,Rated for 3+,Casual,Install,3.6,5799, 1000000 ,
Doodle Colouring Book,28 October 2016,Bubadu, 1.12  ,Rated for 3+,CasualCreativity,Install,3.7,6688, 1000000 ,
Toddler Scratch Game Free,17 October 2015,YuMe Play, 1.0.10  ,Rated for 3+,Casual,Install,3.5,412, 100000 ,
Glow Spin Art,21 September 2015,Natenai Ariyatrakool, 1.0.3  ,Rated for 3+,Casual,Install,3.7,32603, 1000000 ,
Art Of Glow,25 October 2015,Natenai Ariyatrakool, 1.0.8  ,Rated for 3+,Casual,Install,4.1,55530, 5000000 ,
Xmas Coloring & Doodle,5 September 2016,Doodle Joy Studio, 1.1.0  ,Rated for 3+,Casual,Install,3.8,7560, 1000000 ,
Sketch Guru - Handy Sketch Pad,6 September 2016,Doodle Joy Studio, 1.3.0  ,Rated for 3+,Casual,Install,4.0,119549, 10000000 ,
Scratch kid photo,28 August 2016,GtoTek, 1.5  ,Rated for 3+,Casual,Install,3.5,735, 100000 ,
Princess Scratch for Kids Free,5 June 2015,YuMe Play, 1.0.6  ,Rated for 3+,Casual,Install,3.7,388, 10000 ,
Kids Doodle-Drawing & Coloring,18 March 2016,WSAD - WE SAID AND DID, 1.1.2  ,Rated for 3+,Casual,Install,3.4,132, 50000 ,
Easter Eggs 2,12 July 2016,kasurdev, 1.57  ,Rated for 3+,Casual,Install,4.7,20, 1000 ,
Connect,12 July 2016,kasurdev, 1.46  ,Rated for 3+,Casual,Install,4.1,302, 50000 ,
Jewels Master,30 December 2016,kasurdev, 1.75  ,Rated for 3+,Puzzle,Install,4.0,1431, 100000 ,
Flood Me,16 September 2015,kasurdev, 1.61  ,Rated for 3+,Puzzle,Install,3.8,140, 10000 ,
Jewels,16 December 2016,kasurdev, 2.18  ,Rated for 3+,Casual,Install,4.0,2113, 500000 ,
Chain Theory,30 May 2016,kasurdev, 1.71  ,Rated for 3+,Casual,Install,4.1,619, 50000 ,
Cross Poker - Card Solitaire,14 August 2014,IRIX, 1.0  ,Rated for 3+,Card,Install,3.9,25, 1000 ,
Bubbles,4 June 2014,kasurdev, 1.07  ,Rated for 3+,Casual,Install,3.8,182, 50000 ,
Snappy Crab,17 August 2014,IRIX, 0.9  ,Rated for 3+,Casual,Install,3.0,4, 100 ,
Easter Eggs,12 July 2016,kasurdev, 0.84  ,Rated for 3+,Puzzle,Install,3.9,151, 10000 ,
Expenses-Bills-Deals Lite,1 October 2014,Financial Systems, 1.0  ,Rated for 3+,Tools,Install,4.7,13, 500 ,
Eleven Men's Morris,17 October 2014,Financial Systems, 1.0  ,Rated for 3+,Strategy,Install,4.1,16, 1000 ,
Free PDF Reader,24 October 2016,Financial Systems, 1.0  ,Rated for 3+,Tools,Install,3.0,2, 100 ,
Battery Widget 2D,16 September 2015,kasurdev, 1.1  ,Rated for 3+,Tools,Install,4.0,564, 10000 ,
Princess Salon 2 - Girl Games,4 January 2017,Bear Hug Media Inc, 1.2  ,Rated for 3+,Casual,Install,3.9,619, 50000 ,
Magic Princess Spa Salon,10 October 2016,Honey Badger Apps, 1.0  ,Rated for 3+,Casual,Install,4.1,53, 10000 ,
Dreamtopia Princess Hair Salon,20 December 2016,Hugs N Hearts, 1.1  ,Rated for 3+,Casual,Install,4.3,452, 50000 ,
Magical Princess Makeover,24 June 2016,Gameiva, 1.0.1  ,Rated for 3+,CasualEducation,Install,3.7,38, 5000 ,
Jerry Escapes From Angry Tom,15 July 2016,GenkLab Inc, 1.0  ,Rated for 3+,Casual,Install,3.9,18, 5000 ,
Color kids: Disney Colouring,2 March 2015,Idan Yael, 1.00  ,Unrated,Casual,Install,3.3,1023, 500000 ,
King of Heroes,13 April 2016,Zonmob Tech.  JSC, 1.0.1  ,Rated for 7+,Strategy,Install,4.0,1822, 100000 ,
Rapid Fast Charger,6 May 2016,Techno Mart, 1.0  ,Rated for 3+,Tools,Install,3.4,290, 50000 ,
Princess Magic Games For Girls,22 September 2016,Ginchu Games, 2.0  ,Rated for 3+,Casual,Install,4.0,2, 500 ,
Battery Optimizer Fast Charger,7 October 2016,Z Mobile Apps, 1.0  ,Rated for 3+,Tools,Install,4.3,174, 10000 ,
Fast Battery Charger,19 November 2015,arisaduck, 1.9  ,Rated for 3+,Tools,Install,3.9,605, 50000 ,
Battery Magic Doctor,17 December 2016,Magical Apps Team, 1.5.5  ,Rated for 3+,Tools,Install,4.4,333, 10000 ,
Cooking Girl Master Chef,12 July 2016,Honey Badger Apps, 1.2  ,Rated for 3+,Educational,Install,3.5,624, 100000 ,
Battery Fast Charging Prank,14 December 2016,Internet Optimizers, 1.1  ,Rated for 3+,Tools,Install,4.1,356, 10000 ,
Fast Battery Charging,4 December 2016,Blushapps, 5.0  ,Rated for 3+,Tools,Install,3.9,994, 100000 ,
Liposuction Surgery Simulator,29 September 2016,Honey Badger Apps, 1.9  ,Rated for 16+,Casual,Install,3.2,1215, 100000 ,
Super Model Fashion Star Story,11 March 2016,Honey Badger Apps, 1.0  ,Rated for 3+,Casual,Install,3.4,242, 10000 ,
Mother's Newborn Baby Princess,26 February 2016,Hugs N Hearts, 1.3  ,Rated for 3+,Educational,Install,3.7,2255, 100000 ,
Fashion Battle Runway Show,14 September 2016,Hugs N Hearts, 1.0  ,Rated for 3+,Casual,Install,4.0,2714, 100000 ,
Magic Salon: Fantastic Wizard,27 December 2016,Girl Games!, 1.1  ,Rated for 12+,Casual,Install,3.7,214, 10000 ,
My Boyfriend Returns Makeover,14 November 2016,Honey Badger Apps, 1.4  ,Rated for 3+,Casual,Install,3.3,123, 10000 ,
Ice Princess Grows Up,13 July 2016,Honey Badger Apps, 1.2  ,Rated for 3+,Role Playing,Install,3.3,158, 10000 ,
Face Painting Salon,13 July 2016,Honey Badger Apps, 1.2  ,Rated for 3+,Casual,Install,3.2,393, 100000 ,
Mommy Plastic Surgery Hospital,13 July 2016,Honey Badger Apps, 1.2  ,Rated for 7+,Simulation,Install,3.3,368, 100000 ,
Fashion Design Makeover!,29 December 2016,Hugs N Hearts, 1.0  ,Rated for 3+,Simulation,Install,4.2,129, 5000 ,
Prince Charming's Beard Salon,3 March 2016,Hugs N Hearts, 1.3  ,Rated for 3+,Educational,Install,3.6,12019, 1000000 ,
Girl's Jewel Gifts Design,28 November 2016,Hugs N Hearts, 1.4  ,Rated for 3+,Casual,Install,3.8,5196, 500000 ,
Princess Spa - Girls Games,21 December 2015,Hugs N Hearts, 1.0.4.0  ,Rated for 3+,Educational,Install,3.5,10635, 1000000 ,
Guess the Transformer,15 July 2016,GenkLab Inc, 1.0  ,Rated for 3+,Trivia,Install,,, 10 ,
Tebak Gambar Gokil,23 August 2016,GenkLab Inc, 1.0  ,Rated for 3+,Trivia,Install,3.0,2, 100 ,
Royal Princess School Makeover,8 October 2016,Gameiva, 1.0.0  ,Rated for 3+,CasualEducation,Install,3.5,170, 10000 ,
Ice Queen's Beauty SPA Salon,21 December 2015,Hugs N Hearts, 1.0.7.0  ,Rated for 3+,Educational,Install,3.7,60010, 5000000 ,
Modi Key Note - The Game,18 December 2016,Internet Optimizers,,Rated for 3+,Casual,Install,4.1,16, 500 ,
Wifi Password Hacker Prank,5 June 2016,Internet Optimizers, 1.0  ,Rated for 3+,Tools,Install,2.5,20, 1000 ,
Vehicle Hologram Prank,18 May 2015,Internet Optimizers, 1.0  ,Rated for 3+,Entertainment,Install,2.9,65, 5000 ,
Internet Speed Booster Prank,2 December 2016,Internet Optimizers, 1.2.1  ,Rated for 3+,Tools,Install,4.2,2485, 100000 ,
Fast Charger 3x,22 June 2016,Galaxy Star Studios, 1.7  ,Rated for 3+,Tools,Install,4.2,4774, 100000 ,
Fingerprint Mood Scanner Prank,24 December 2015,Internet Optimizers, 1.1  ,Rated for 3+,Tools,Install,3.8,84, 5000 ,
2x Fast Charging,8 December 2016,a2x Studio, 2.2  ,Rated for 3+,Tools,Install,4.1,473, 10000 ,
Nature Photo Frames,23 May 2016,Z Mobile Apps, 1.0  ,Rated for 3+,Photography,Install,3.7,6, 500 ,
Fast Charging,9 November 2016,Orthodox Apps, 1.1-  ,Rated for 3+,Tools,Install,4.3,2015, 100000 ,
Celebrity Plastic Surgery Sim,1 August 2016,Happy Baby Games - Free Preschool Educational Apps, 1.8  ,Rated for 12+,Simulation,Install,2.9,964, 100000 ,
Crack Screen Prank,13 September 2016,Z Mobile Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.8,10, 1000 ,
Fast Charger,19 August 2016,techies, 3.0  ,Rated for 3+,Tools,Install,4.5,1479, 100000 ,
Fun Hospital,13 November 2016,OrangesGame Technology Limited, 1.1.0  ,Rated for 3+,Simulation,Install,3.6,3625, 100000 ,
Tebak gambar coc 2017,23 December 2016,NadeTahu Studio, 2.1.5e  ,Rated for 3+,Trivia,Install,3.5,4, 100 ,
Kuis Famili Seratus,4 July 2016,Neofunapp, 1.2  ,Rated for 3+,Trivia,Install,3.5,2497, 100000 ,
Si Kribo Mikir (Tebak Gambar),6 July 2015,Si Kribo, 1.3.0  ,Rated for 3+,Trivia,Install,4.1,261, 10000 ,
Tebak Gambar 90an,10 May 2016,FazalooMedia, 1.0  ,Rated for 3+,Trivia,Install,3.7,10, 500 ,
Tebak Gambar - Gambar,16 March 2016,EDH B, 1.3  ,Rated for 3+,Trivia,Install,3.6,68, 1000 ,
Torch Flashlight,24 June 2016,Orthodox Apps, 1.0  ,Rated for 3+,Tools,Install,3.0,4, 100 ,
Water Drop Lock Screen OS10,24 July 2016,Galaxy Star Studios, 1.0  ,Rated for 3+,Tools,Install,4.4,608, 10000 ,
Fingerprint Lock Screen Prank,22 June 2016,Galaxy Star Studios, 1.5  ,Rated for 3+,Entertainment,Install,3.8,2645, 100000 ,
Lock Screen OS9 - Phone 6,22 June 2016,Galaxy Star Studios, 1.5  ,Rated for 3+,Tools,Install,4.4,16522, 500000 ,
Small Dogs Memory Game,9 February 2015,Douglas Richburg, 1.0  ,Rated for 3+,Casual,Install,4.5,4, 1000 ,
Lock Screen OS8 - Phone6,22 June 2016,Galaxy Star Studios, 1.5  ,Rated for 3+,Tools,Install,4.4,10612, 100000 ,
Finger Blood Pressure Prank,22 June 2016,Galaxy Star Studios, 1.5  ,Rated for 3+,Entertainment,Install,4.2,4882, 500000 ,
Kuis Tebak Gambar Artis,9 October 2016,Ivorus, 1.9  ,Rated for 3+,Trivia,Install,3.6,26, 1000 ,
Clean India,28 November 2014,have funs, 1.0.0  ,Rated for 3+,Casual,Install,4.0,1088, 50000 ,
Fake Call Narendra Modi,22 June 2016,ipocket apps, 1.7  ,Rated for 3+,Casual,Install,3.7,822, 100000 ,
Hollywood Slacking,6 August 2015,Girls Games 123, 1.1  ,Rated for 3+,Casual,Install,4.1,1558, 100000 ,
Battery Power Saver,1 October 2016,techies, 1.4  ,Rated for 3+,Tools,Install,4.5,372, 10000 ,
Finger Print Locker,6 November 2016,AppKarverZ, Beta  ,Rated for 3+,Tools,Install,3.4,173, 10000 ,
Beautiful Nature Frames,3 September 2016,SmartPixel Technology, 2.1  ,Rated for 3+,Photography,Install,4.1,4195, 500000 ,
Nature Photo Frame,25 December 2016,Akshra Infotech, 1.3  ,Rated for 3+,Photography,Install,4.1,1215, 100000 ,
Mood Scanner apps,4 April 2016,TOUZANI ABDELMOUMINE, 1.0  ,Rated for 3+,Tools,Install,4.3,3, 100 ,
Battery Saver,17 November 2016,techies, 1.0  ,Rated for 3+,Tools,Install,4.4,107, 5000 ,
Kids Fire Rescue Simulator,15 November 2016,Happy Baby Games - Free Preschool Educational Apps, 1.2  ,Rated for 12+,Casual,Install,4.0,389, 50000 ,
Mommy's Princess Little Helper,20 September 2016,Happy Baby Games - Free Preschool Educational Apps, 1.4  ,Rated for 3+,Educational,Install,2.8,2898, 100000 ,
Fruit Pop Coloring For Toddler,28 July 2016,Happy Baby Games - Free Preschool Educational Apps, 1.11  ,Rated for 3+,Educational,Install,3.6,385, 100000 ,
PIP Glowing Camera,14 November 2015,FazalooMedia, 1.0  ,Rated for 3+,Photography,Install,3.0,1, 100 ,
